Filename,Anomaly_Score,MSE,SSIM_Delta,Is_Anomaly
tile_9474.npy,0.41344595,0.03981238,0.7870795,True
tile_9125.npy,0.40999162,0.04289771,0.77708554,True
tile_10496.npy,0.40884042,0.040241215,0.7774396,True
tile_8753.npy,0.4064825,0.036337085,0.7766279,True
tile_9969.npy,0.40328288,0.03265723,0.77390856,True
tile_8752.npy,0.40184182,0.03668308,0.76700056,True
tile_13111.npy,0.40133843,0.037337735,0.76533914,True
tile_5638.npy,0.40120077,0.037459254,0.7649423,True
tile_8431.npy,0.4000979,0.033385158,0.76681066,True
tile_11715.npy,0.399352,0.03094581,0.7677582,True
tile_8056.npy,0.39828977,0.030554522,0.766025,True
tile_9470.npy,0.39734936,0.030099062,0.7645997,True
tile_12063.npy,0.3967186,0.035745196,0.757692,True
tile_10826.npy,0.39641276,0.030713681,0.76211184,True
tile_9096.npy,0.3948933,0.028078318,0.76170826,True
tile_6854.npy,0.39486495,0.028076965,0.76165295,True
tile_9780.npy,0.39434242,0.031089596,0.75759524,True
tile_9484.npy,0.3942802,0.029482236,0.75907815,True
tile_5300.npy,0.39421993,0.02613318,0.7623067,True
tile_6861.npy,0.39396232,0.032308012,0.75561666,True
tile_4776.npy,0.39381203,0.027621198,0.76000285,True
tile_8401.npy,0.39335188,0.030173715,0.75653005,True
tile_11725.npy,0.39319268,0.02821704,0.75816834,True
tile_8256.npy,0.39302108,0.031186042,0.7548561,True
tile_8779.npy,0.39253882,0.03261125,0.7524664,True
tile_9644.npy,0.392342,0.031569656,0.75311434,True
tile_12938.npy,0.39190468,0.031529132,0.75228024,True
tile_9128.npy,0.3916338,0.033918872,0.74934876,True
tile_4952.npy,0.39158323,0.026515951,0.7566505,True
tile_11712.npy,0.3910699,0.031933565,0.75020623,True
tile_5114.npy,0.3910156,0.033219125,0.7488121,True
tile_9625.npy,0.3908911,0.033314884,0.7484673,True
tile_8084.npy,0.39017123,0.031169433,0.74917305,True
tile_20780.npy,0.39011988,0.038470086,0.7417697,True
tile_9619.npy,0.38993356,0.02792225,0.75194484,True
tile_10303.npy,0.389835,0.03162244,0.7480476,True
tile_10145.npy,0.3897682,0.030553052,0.7489834,True
tile_8576.npy,0.38958183,0.029431146,0.7497325,True
tile_4957.npy,0.38941762,0.024789218,0.754046,True
tile_8083.npy,0.3890316,0.03336559,0.7446976,True
tile_7733.npy,0.38889772,0.03123999,0.74655545,True
tile_12926.npy,0.38889036,0.027695213,0.7500855,True
tile_8956.npy,0.38886076,0.03490937,0.74281216,True
tile_4770.npy,0.38880676,0.029502656,0.7481109,True
tile_8757.npy,0.38880256,0.031207627,0.7463975,True
tile_9267.npy,0.38846585,0.025674557,0.7512571,True
tile_8075.npy,0.3881435,0.032197777,0.74408925,True
tile_5631.npy,0.387966,0.029031351,0.7469007,True
tile_4771.npy,0.38789487,0.028000478,0.74778926,True
tile_10344.npy,0.3878909,0.03473613,0.74104565,True
tile_9445.npy,0.3874768,0.028661031,0.7462926,True
tile_8925.npy,0.3872291,0.030035954,0.74442226,True
tile_11723.npy,0.38714644,0.028729029,0.74556386,True
tile_5467.npy,0.3870012,0.030071225,0.7439312,True
tile_9431.npy,0.3868947,0.03372267,0.74006677,True
tile_11535.npy,0.38686728,0.032117724,0.74161685,True
tile_6330.npy,0.38676938,0.02955316,0.7439856,True
tile_6845.npy,0.3866925,0.024654076,0.7487309,True
tile_11384.npy,0.38662603,0.02805357,0.7451985,True
tile_5983.npy,0.3865678,0.035157487,0.7379781,True
tile_6873.npy,0.38638362,0.025597043,0.7471702,True
tile_8945.npy,0.3859455,0.02904459,0.7428464,True
tile_13968.npy,0.385751,0.028807655,0.7426944,True
tile_7039.npy,0.38574135,0.028441679,0.74304104,True
tile_9477.npy,0.38571635,0.03169787,0.7397348,True
tile_11366.npy,0.3856742,0.031411808,0.7399366,True
tile_8917.npy,0.38555428,0.025651816,0.74545676,True
tile_12057.npy,0.3853885,0.031291604,0.7394854,True
tile_7211.npy,0.38497174,0.030937582,0.7390059,True
tile_7552.npy,0.3849395,0.029329157,0.7405498,True
tile_5117.npy,0.3848805,0.029718693,0.7400423,True
tile_11382.npy,0.38484487,0.031189738,0.7385,True
tile_5131.npy,0.3848089,0.026465803,0.74315196,True
tile_5641.npy,0.38442242,0.029152032,0.7396928,True
tile_9977.npy,0.3841108,0.030519614,0.737702,True
tile_5124.npy,0.38400364,0.026701927,0.74130535,True
tile_9271.npy,0.38396868,0.028941523,0.73899585,True
tile_11373.npy,0.38380736,0.028117735,0.739497,True
tile_11526.npy,0.38377792,0.025819153,0.74173665,True
tile_8435.npy,0.3837094,0.031052634,0.73636615,True
tile_11195.npy,0.3835685,0.033408746,0.73372823,True
tile_7203.npy,0.38338542,0.031474337,0.7352965,True
tile_5472.npy,0.38334945,0.026967682,0.7397312,True
tile_11361.npy,0.38328606,0.029476862,0.73709524,True
tile_10326.npy,0.38325146,0.03301864,0.73348427,True
tile_5816.npy,0.38319156,0.030978398,0.73540473,True
tile_9642.npy,0.38312832,0.026939778,0.7393169,True
tile_8096.npy,0.38308924,0.029678758,0.7364997,True
tile_7223.npy,0.38280994,0.025014412,0.7406055,True
tile_10173.npy,0.38280788,0.035279557,0.7303362,True
tile_9315.npy,0.38268593,0.029339127,0.7360327,True
tile_27039.npy,0.38252312,0.039112553,0.7259337,True
tile_9265.npy,0.38239223,0.02791407,0.7368704,True
tile_5459.npy,0.381702,0.029588545,0.7338155,True
tile_5646.npy,0.38146073,0.029156052,0.7337654,True
tile_12399.npy,0.38079408,0.025592208,0.73599595,True
tile_9105.npy,0.38047987,0.03224826,0.7287115,True
tile_9084.npy,0.38040194,0.023384985,0.7374189,True
tile_12401.npy,0.38008878,0.024956781,0.7352208,True
tile_8228.npy,0.38008565,0.0298667,0.7303046,True
tile_9613.npy,0.37981522,0.027674314,0.7319561,True
tile_11706.npy,0.37977776,0.02580959,0.73374593,False
tile_5994.npy,0.37959665,0.029690888,0.72950244,False
tile_5480.npy,0.3794414,0.026304245,0.7325786,False
tile_13620.npy,0.3791125,0.031181645,0.7270434,False
tile_12402.npy,0.37890014,0.027178254,0.73062205,False
tile_13969.npy,0.37878707,0.027912792,0.72966135,False
tile_11551.npy,0.3787317,0.029594833,0.72786856,False
tile_10838.npy,0.37856126,0.02990946,0.7272131,False
tile_10134.npy,0.3785315,0.028096672,0.7289663,False
tile_5127.npy,0.37847662,0.026850197,0.730103,False
tile_9971.npy,0.37839326,0.032810017,0.7239765,False
tile_7221.npy,0.3783588,0.027346408,0.7293712,False
tile_8919.npy,0.37825537,0.026695615,0.7298151,False
tile_8618.npy,0.37818617,0.027191889,0.72918046,False
tile_10832.npy,0.37771034,0.024702264,0.73071843,False
tile_5629.npy,0.37766328,0.028695878,0.7266307,False
tile_8617.npy,0.37746254,0.026648708,0.7282764,False
tile_10304.npy,0.3772831,0.026766518,0.72779965,False
tile_12055.npy,0.37711912,0.02833901,0.7258992,False
tile_10664.npy,0.37695098,0.031219954,0.722682,False
tile_9433.npy,0.37625796,0.0242601,0.7282558,False
tile_11377.npy,0.3762322,0.03018355,0.72228086,False
tile_10830.npy,0.3760514,0.027319867,0.72478294,False
tile_9632.npy,0.37565142,0.03167989,0.71962297,False
tile_7047.npy,0.37522393,0.027370857,0.723077,False
tile_7394.npy,0.37506127,0.028771745,0.7213508,False
tile_8399.npy,0.3750463,0.021771535,0.7283211,False
tile_8396.npy,0.37502408,0.02810157,0.7219466,False
tile_12572.npy,0.37501445,0.026457826,0.72357106,False
tile_5132.npy,0.37450427,0.025400039,0.7236085,False
tile_11702.npy,0.37442872,0.023496587,0.7253609,False
tile_8568.npy,0.3742945,0.028417857,0.7201711,False
tile_6340.npy,0.37415466,0.029433094,0.71887624,False
tile_9094.npy,0.3736415,0.028280275,0.7190027,False
tile_11528.npy,0.37312287,0.027249418,0.71899635,False
tile_6519.npy,0.3731191,0.025304258,0.7209339,False
tile_6692.npy,0.37281555,0.026735064,0.71889603,False
tile_5996.npy,0.37227368,0.026560117,0.71798724,False
tile_9615.npy,0.37214363,0.027694829,0.71659243,False
tile_11036.npy,0.37170798,0.027603056,0.7158129,False
tile_9961.npy,0.3713025,0.028733445,0.71387154,False
tile_6527.npy,0.37065744,0.028511664,0.71280324,False
tile_5990.npy,0.36940005,0.031006534,0.7077936,False
tile_11008.npy,0.36921367,0.02767427,0.7107531,False
tile_10131.npy,0.3691937,0.024964768,0.71342266,False
tile_16612.npy,0.36737677,0.024471333,0.7102822,False
tile_16090.npy,0.36592448,0.023739547,0.7081094,False
tile_19879.npy,0.3652306,0.01993354,0.71052766,False
tile_19194.npy,0.36498746,0.024942122,0.7050328,False
tile_19191.npy,0.36484164,0.022244636,0.70743865,False
tile_15556.npy,0.36467156,0.023701103,0.705642,False
tile_16437.npy,0.36351436,0.023824519,0.7032042,False
tile_18576.npy,0.36326545,0.0242764,0.70225453,False
tile_14684.npy,0.3632426,0.022269607,0.7042156,False
tile_15560.npy,0.36199033,0.021482121,0.70249856,False
tile_6518.npy,0.36198512,0.025380904,0.6985893,False
tile_20600.npy,0.3618952,0.024559734,0.6992307,False
tile_13970.npy,0.36076662,0.030299362,0.6912339,False
tile_20588.npy,0.36069745,0.016768435,0.70462644,False
tile_13878.npy,0.36022535,0.015853848,0.7045969,False
tile_15029.npy,0.3597437,0.026306573,0.69318086,False
tile_8574.npy,0.3596652,0.02163824,0.69769216,False
tile_15380.npy,0.35951507,0.02651954,0.6925106,False
tile_8419.npy,0.35936165,0.021051072,0.69767225,False
tile_20778.npy,0.3592663,0.022222439,0.69631016,False
tile_8595.npy,0.35925835,0.02106545,0.69745123,False
tile_9660.npy,0.3588885,0.018704925,0.69907206,False
tile_18205.npy,0.3587625,0.016699085,0.7008259,False
tile_14858.npy,0.35840884,0.020804416,0.6960133,False
tile_19725.npy,0.3581449,0.02205139,0.6942384,False
tile_12991.npy,0.35792437,0.021229949,0.6946188,False
tile_21459.npy,0.35777378,0.025321944,0.6902256,False
tile_15745.npy,0.35757968,0.0211425,0.6940169,False
tile_17132.npy,0.35744634,0.019434765,0.69545794,False
tile_17656.npy,0.35714158,0.01649208,0.6977911,False
tile_14853.npy,0.35706192,0.023047697,0.69107616,False
tile_15717.npy,0.35699338,0.0225259,0.69146085,False
tile_10686.npy,0.35687315,0.019568428,0.69417787,False
tile_7713.npy,0.35675946,0.018040719,0.6954782,False
tile_16966.npy,0.35668835,0.022501037,0.69087565,False
tile_18857.npy,0.3566574,0.015816387,0.6974984,False
tile_19209.npy,0.35656545,0.023051258,0.6900796,False
tile_20255.npy,0.35642803,0.02098355,0.6918725,False
tile_16087.npy,0.35628048,0.025199983,0.68736094,False
tile_19902.npy,0.35602865,0.019356487,0.6927008,False
tile_7876.npy,0.3558514,0.018918306,0.69278455,False
tile_10331.npy,0.35577214,0.019901233,0.69164306,False
tile_15393.npy,0.3557529,0.020076526,0.69142926,False
tile_14162.npy,0.35554937,0.018541638,0.6925571,False
tile_8062.npy,0.3554002,0.01986171,0.6909387,False
tile_19894.npy,0.35538897,0.02016288,0.69061506,False
tile_21302.npy,0.3553172,0.021768097,0.6888663,False
tile_18330.npy,0.3552903,0.022579301,0.6880013,False
tile_23037.npy,0.35526568,0.01609172,0.69443965,False
tile_18321.npy,0.35504237,0.018727103,0.6913576,False
tile_11026.npy,0.3549555,0.023310494,0.6866005,False
tile_7225.npy,0.35464832,0.0220495,0.68724716,False
tile_20245.npy,0.3542362,0.021147352,0.687325,False
tile_8593.npy,0.35421023,0.01935975,0.6890607,False
tile_18222.npy,0.35380605,0.022641234,0.68497086,False
tile_20579.npy,0.35367784,0.023498397,0.68385726,False
tile_7192.npy,0.35357782,0.019631045,0.6875246,False
tile_8069.npy,0.3535622,0.020428546,0.6866959,False
tile_15206.npy,0.3535358,0.021341,0.6857306,False
tile_19897.npy,0.35336766,0.022322439,0.6844129,False
tile_9812.npy,0.35329583,0.020170126,0.6864215,False
tile_7895.npy,0.35325685,0.016913936,0.68959975,False
tile_7888.npy,0.35311982,0.018085394,0.6881542,False
tile_13855.npy,0.35300905,0.018267876,0.6877502,False
tile_12802.npy,0.35287207,0.017391536,0.6883526,False
tile_15567.npy,0.35279137,0.020850684,0.6847321,False
tile_8766.npy,0.35269508,0.0200611,0.6853291,False
tile_16431.npy,0.35257176,0.021913249,0.6832303,False
tile_19715.npy,0.35237882,0.017395688,0.68736196,False
tile_13511.npy,0.3523124,0.016778098,0.68784666,False
tile_8942.npy,0.35207185,0.016538952,0.6876047,False
tile_20773.npy,0.35200542,0.01955914,0.6844517,False
tile_19890.npy,0.35198888,0.017324768,0.686653,False
tile_20952.npy,0.35188466,0.021870349,0.68189895,False
tile_16772.npy,0.3517722,0.017414857,0.6861295,False
tile_19532.npy,0.35165077,0.018888097,0.68441343,False
tile_14168.npy,0.35154706,0.01755678,0.68553734,False
tile_20072.npy,0.35131866,0.020896291,0.681741,False
tile_19892.npy,0.35131037,0.019167785,0.68345296,False
tile_12462.npy,0.35122114,0.014415284,0.688027,False
tile_17487.npy,0.35106876,0.022591664,0.6795459,False
tile_16445.npy,0.35078615,0.018782368,0.6827899,False
tile_15747.npy,0.35065377,0.019529242,0.6817783,False
tile_21111.npy,0.35061407,0.017143723,0.6840844,False
tile_19195.npy,0.35043147,0.020061657,0.6808013,False
tile_17875.npy,0.35039976,0.01680427,0.68399525,False
tile_18702.npy,0.35035944,0.018159486,0.6825594,False
tile_24506.npy,0.35025972,0.028647646,0.6718718,False
tile_12283.npy,0.3502586,0.021320436,0.6791967,False
tile_22855.npy,0.35003832,0.018114276,0.6819624,False
tile_6491.npy,0.3499317,0.017537918,0.6823255,False
tile_21996.npy,0.34992746,0.017368857,0.68248606,False
tile_9985.npy,0.34982625,0.018781602,0.6808709,False
tile_19705.npy,0.34947732,0.020343877,0.67861074,False
tile_21124.npy,0.34942955,0.022056064,0.67680305,False
tile_19384.npy,0.34935862,0.017143158,0.6815741,False
tile_20057.npy,0.34924293,0.015607861,0.682878,False
tile_5281.npy,0.34910113,0.0154245235,0.6827777,False
tile_23029.npy,0.3490257,0.017191231,0.68086016,False
tile_19020.npy,0.34887642,0.023429893,0.67432296,False
tile_18402.npy,0.34887326,0.01935937,0.67838717,False
tile_14517.npy,0.34876177,0.019598464,0.67792505,False
tile_15209.npy,0.3485926,0.01880078,0.6783844,False
tile_11030.npy,0.3485488,0.02065064,0.676447,False
tile_19380.npy,0.3485343,0.019176364,0.6778922,False
tile_23379.npy,0.34851387,0.016212145,0.6808156,False
tile_13502.npy,0.34848312,0.020700645,0.6762656,False
tile_14403.npy,0.34817076,0.01823438,0.67810714,False
tile_19707.npy,0.34814495,0.015222285,0.6810676,False
tile_13499.npy,0.348054,0.018385984,0.677722,False
tile_18046.npy,0.3479814,0.018351443,0.67761135,False
tile_18579.npy,0.34796003,0.01933176,0.6765883,False
tile_15565.npy,0.34779197,0.019180067,0.6764039,False
tile_15578.npy,0.34778932,0.020288449,0.67529017,False
tile_8420.npy,0.34768084,0.017949294,0.6774124,False
tile_17869.npy,0.3474535,0.014563994,0.68034303,False
tile_21112.npy,0.34731796,0.019637272,0.67499864,False
tile_7193.npy,0.34711537,0.021461071,0.67276967,False
tile_11586.npy,0.34709138,0.019041222,0.6751415,False
tile_15023.npy,0.34700626,0.019598085,0.67441446,False
tile_20422.npy,0.34700182,0.020492127,0.6735115,False
tile_15460.npy,0.34694317,0.017304126,0.6765822,False
tile_20246.npy,0.3468817,0.020173315,0.67359006,False
tile_13644.npy,0.3468508,0.018694147,0.67500746,False
tile_19188.npy,0.3467798,0.019201236,0.67435837,False
tile_18351.npy,0.3467202,0.01634092,0.67709947,False
tile_19029.npy,0.3467112,0.021018827,0.6724036,False
tile_14751.npy,0.34664002,0.016320359,0.6769597,False
tile_21097.npy,0.3466167,0.017944718,0.6752887,False
tile_15544.npy,0.34660214,0.018599506,0.6746048,False
tile_13116.npy,0.3465004,0.017598141,0.67540264,False
tile_14513.npy,0.34633574,0.017474573,0.6751969,False
tile_17476.npy,0.34600538,0.018049354,0.6739614,False
tile_8067.npy,0.34600097,0.016975153,0.6750268,False
tile_12778.npy,0.3459266,0.019520834,0.6723324,False
tile_17369.npy,0.3458331,0.019383349,0.6722828,False
tile_14003.npy,0.34575748,0.0155375935,0.67597735,False
tile_15050.npy,0.34569982,0.02005668,0.67134297,False
tile_8587.npy,0.3456841,0.019050391,0.6723178,False
tile_14700.npy,0.34566662,0.016894884,0.67443836,False
tile_14761.npy,0.345627,0.019903926,0.6713501,False
tile_20069.npy,0.34561357,0.018259583,0.67296755,False
tile_20933.npy,0.34557107,0.018126275,0.6730159,False
tile_13820.npy,0.3455318,0.016889028,0.67417455,False
tile_13810.npy,0.34552488,0.018623026,0.6724267,False
tile_16954.npy,0.345488,0.020344656,0.67063135,False
tile_14345.npy,0.3454732,0.01639906,0.6745473,False
tile_12601.npy,0.34545916,0.016386773,0.6745316,False
tile_17698.npy,0.34538868,0.016699798,0.6740776,False
tile_18504.npy,0.34525728,0.019042004,0.67147255,False
tile_17477.npy,0.34502187,0.018555356,0.6714884,False
tile_12637.npy,0.34492975,0.017942205,0.6719173,False
tile_15228.npy,0.34488663,0.019036543,0.67073673,False
tile_23209.npy,0.3448452,0.017616186,0.6720742,False
tile_19198.npy,0.344698,0.020975493,0.66842055,False
tile_12842.npy,0.3446036,0.016247775,0.67295945,False
tile_15108.npy,0.34459722,0.018661046,0.6705334,False
tile_17478.npy,0.34455124,0.01737326,0.6717292,False
tile_11238.npy,0.3445346,0.019084517,0.6699847,False
tile_17690.npy,0.34453186,0.016460048,0.67260367,False
tile_18006.npy,0.34447974,0.016962547,0.67199695,False
tile_13504.npy,0.34447384,0.01714256,0.67180514,False
tile_19539.npy,0.34442335,0.018977512,0.6698692,False
tile_14336.npy,0.34440938,0.016786542,0.67203224,False
tile_20086.npy,0.34439495,0.018513724,0.67027617,False
tile_23729.npy,0.34433517,0.016601019,0.6720693,False
tile_23382.npy,0.34426647,0.016594902,0.67193806,False
tile_22518.npy,0.34399536,0.01896616,0.6690246,False
tile_18404.npy,0.3439826,0.018499415,0.6694658,False
tile_14373.npy,0.3439445,0.01852203,0.66936696,False
tile_20239.npy,0.3439338,0.01873475,0.6691328,False
tile_14180.npy,0.3437127,0.014159466,0.67326593,False
tile_13679.npy,0.3436746,0.019947393,0.6674018,False
tile_18913.npy,0.34367043,0.014736282,0.67260456,False
tile_18027.npy,0.34366924,0.017189007,0.67014945,False
tile_13808.npy,0.34353307,0.018483542,0.6685826,False
tile_12108.npy,0.3434794,0.016374141,0.6705847,False
tile_14712.npy,0.34332237,0.019947162,0.66669756,False
tile_20411.npy,0.3432844,0.019130303,0.6674385,False
tile_21293.npy,0.3432762,0.02030694,0.66624546,False
tile_14584.npy,0.34311187,0.015841113,0.6703826,False
tile_9987.npy,0.343045,0.019990873,0.66609913,False
tile_20136.npy,0.342916,0.019486437,0.6663456,False
tile_19555.npy,0.3428126,0.018280413,0.6673448,False
tile_13297.npy,0.34277713,0.017064016,0.66849023,False
tile_18053.npy,0.3427602,0.01678428,0.6687361,False
tile_21104.npy,0.34274408,0.016597822,0.66889036,False
tile_21113.npy,0.3427056,0.017611125,0.66780007,False
tile_14154.npy,0.3426119,0.019227713,0.66599613,False
tile_14692.npy,0.3424564,0.01682141,0.6680914,False
tile_12952.npy,0.34243718,0.019487757,0.6653866,False
tile_18397.npy,0.34242532,0.018564746,0.6662859,False
tile_23906.npy,0.34241745,0.015139662,0.66969526,False
tile_19734.npy,0.34241566,0.020203415,0.6646279,False
tile_15286.npy,0.34238437,0.016868267,0.66790044,False
tile_21450.npy,0.34236974,0.014679526,0.6700599,False
tile_13288.npy,0.34229687,0.01981521,0.66477853,False
tile_13647.npy,0.3422451,0.017856548,0.66663367,False
tile_20758.npy,0.34223968,0.019624706,0.66485465,False
tile_19361.npy,0.34214243,0.01707453,0.66721034,False
tile_11788.npy,0.3421168,0.017672226,0.66656137,False
tile_13120.npy,0.3418213,0.017534126,0.6661085,False
tile_19620.npy,0.34169322,0.018538743,0.66484773,False
tile_17338.npy,0.341677,0.017374273,0.66597974,False
tile_13671.npy,0.3416581,0.019628476,0.6636877,False
tile_14528.npy,0.34159696,0.01728478,0.6659092,False
tile_13531.npy,0.34155616,0.015595742,0.6675166,False
tile_14181.npy,0.34154284,0.016149297,0.6669364,False
tile_15897.npy,0.34152427,0.018793853,0.66425467,False
tile_13886.npy,0.34151375,0.014261572,0.66876596,False
tile_16640.npy,0.34146118,0.012350294,0.67057204,False
tile_19094.npy,0.34136975,0.017432764,0.66530675,False
tile_13971.npy,0.34103578,0.015750308,0.6663213,False
tile_13127.npy,0.34096217,0.017551512,0.66437286,False
tile_18333.npy,0.34091517,0.019921862,0.6619085,False
tile_17523.npy,0.34083053,0.01866213,0.6629989,False
tile_21452.npy,0.34074938,0.01882112,0.66267765,False
tile_18527.npy,0.34073347,0.019868366,0.66159856,False
tile_15577.npy,0.34064513,0.01660193,0.66468835,False
tile_20313.npy,0.34063727,0.015275262,0.6659993,False
tile_11967.npy,0.3406208,0.015976904,0.66526467,False
tile_13463.npy,0.34061444,0.018943287,0.66228557,False
tile_16244.npy,0.34060505,0.01865173,0.6625584,False
tile_19079.npy,0.34057963,0.0155210495,0.6656382,False
tile_21466.npy,0.34047124,0.02048652,0.66045594,False
tile_18036.npy,0.34044752,0.018920865,0.6619742,False
tile_19265.npy,0.34031272,0.018436307,0.6621891,False
tile_17460.npy,0.34031022,0.016618766,0.66400164,False
tile_15400.npy,0.34026906,0.017825209,0.66271293,False
tile_11601.npy,0.3402605,0.017028356,0.6634927,False
tile_14374.npy,0.3402593,0.018182624,0.662336,False
tile_22681.npy,0.34025183,0.016073186,0.6644305,False
tile_16843.npy,0.34018198,0.010251611,0.6701124,False
tile_18549.npy,0.34006038,0.013232518,0.66688824,False
tile_18232.npy,0.3400042,0.019701384,0.66030705,False
tile_21805.npy,0.33994564,0.01770551,0.6621858,False
tile_19365.npy,0.3399238,0.018524151,0.6613234,False
tile_16930.npy,0.33981746,0.016416425,0.6632185,False
tile_26501.npy,0.33978814,0.023136627,0.65643966,False
tile_14414.npy,0.33976528,0.015366393,0.6641642,False
tile_12945.npy,0.33967376,0.015597811,0.6637497,False
tile_18231.npy,0.33960137,0.015948396,0.6632543,False
tile_14022.npy,0.33952755,0.017631317,0.6614238,False
tile_19090.npy,0.3394424,0.017501641,0.66138315,False
tile_14716.npy,0.3394208,0.015949372,0.6628922,False
tile_18056.npy,0.33940378,0.016787492,0.6620201,False
tile_13115.npy,0.3393309,0.015477493,0.66318434,False
tile_15981.npy,0.3392829,0.018012583,0.6605532,False
tile_13853.npy,0.3392015,0.017908338,0.6604947,False
tile_17678.npy,0.33911222,0.016677726,0.6615467,False
tile_13648.npy,0.33910155,0.017165488,0.6610376,False
tile_11594.npy,0.33900887,0.014858105,0.6631596,False
tile_20478.npy,0.33898145,0.017979862,0.65998304,False
tile_12944.npy,0.33895198,0.017676082,0.6602279,False
tile_14192.npy,0.33887917,0.016415456,0.66134286,False
tile_14720.npy,0.33881533,0.016867844,0.66076285,False
tile_16414.npy,0.33880258,0.013586901,0.6640183,False
tile_22158.npy,0.33865303,0.018234039,0.65907204,False
tile_11595.npy,0.33846486,0.012759908,0.6641698,False
tile_13513.npy,0.3380359,0.017453348,0.65861845,False
tile_21454.npy,0.3380341,0.017200483,0.6588677,False
tile_14007.npy,0.33799928,0.017330417,0.65866816,False
tile_14236.npy,0.33794132,0.016318548,0.6595641,False
tile_12994.npy,0.3378686,0.018522227,0.657215,False
tile_20261.npy,0.3378608,0.019948382,0.6557732,False
tile_4252.npy,0.33779863,0.016603502,0.6589937,False
tile_11414.npy,0.3377898,0.015024989,0.66055465,False
tile_15763.npy,0.33769587,0.014486763,0.66090494,False
tile_14558.npy,0.33768994,0.016925074,0.6584548,False
tile_12463.npy,0.33759928,0.016158529,0.65904003,False
tile_15240.npy,0.33759218,0.016113691,0.6590707,False
tile_12599.npy,0.33756164,0.018566098,0.6565572,False
tile_15891.npy,0.33753577,0.016303126,0.6587684,False
tile_15953.npy,0.3375342,0.015442193,0.6596262,False
tile_22333.npy,0.33750248,0.016877731,0.65812725,False
tile_15287.npy,0.3374699,0.018036537,0.65690327,False
tile_19777.npy,0.3374058,0.013246322,0.6615653,False
tile_13118.npy,0.33735564,0.01706684,0.65764445,False
tile_20922.npy,0.3370115,0.015243417,0.65877956,False
tile_12124.npy,0.33696973,0.016922582,0.6570169,False
tile_14896.npy,0.3367531,0.016248863,0.6572573,False
tile_18739.npy,0.3367197,0.015508477,0.6579309,False
tile_11264.npy,0.33668193,0.014305072,0.6590588,False
tile_16768.npy,0.336549,0.012868587,0.66022944,False
tile_18350.npy,0.33654532,0.015788825,0.6573018,False
tile_12668.npy,0.33651936,0.011930402,0.6611083,False
tile_14547.npy,0.3364266,0.018892769,0.6539604,False
tile_15792.npy,0.3362673,0.01634731,0.6561873,False
tile_13989.npy,0.33618122,0.016950373,0.6554121,False
tile_10750.npy,0.33616638,0.019404415,0.65292835,False
tile_17185.npy,0.33603245,0.014273391,0.6577915,False
tile_17197.npy,0.33596167,0.014558279,0.6573651,False
tile_18164.npy,0.3358122,0.016194714,0.6554297,False
tile_19420.npy,0.33577764,0.014667612,0.65688765,False
tile_14353.npy,0.3357679,0.015950996,0.6555848,False
tile_13472.npy,0.3357461,0.01538191,0.6561103,False
tile_19918.npy,0.33568344,0.016215157,0.6551517,False
tile_16495.npy,0.33568016,0.012491183,0.65886915,False
tile_12670.npy,0.33563712,0.014913603,0.6563606,False
tile_11090.npy,0.33563465,0.015837971,0.65543133,False
tile_12660.npy,0.3356173,0.017848678,0.65338594,False
tile_17624.npy,0.33552852,0.016883902,0.65417314,False
tile_21274.npy,0.33544633,0.017469361,0.6534233,False
tile_12943.npy,0.33542058,0.016345805,0.65449536,False
tile_16676.npy,0.3353891,0.015440188,0.65533805,False
tile_13535.npy,0.3352389,0.01775846,0.6527193,False
tile_14218.npy,0.33500755,0.017371912,0.6526432,False
tile_12947.npy,0.33498,0.01614169,0.6538183,False
tile_16810.npy,0.3349771,0.016736288,0.6532179,False
tile_22685.npy,0.33491138,0.016701186,0.6531216,False
tile_16848.npy,0.3348919,0.015847955,0.6539358,False
tile_16989.npy,0.3348885,0.012165317,0.65761167,False
tile_18546.npy,0.33484733,0.016155262,0.6535394,False
tile_12635.npy,0.3347604,0.016364448,0.65315634,False
tile_11961.npy,0.334723,0.01676187,0.65268415,False
tile_12659.npy,0.3347157,0.01406023,0.6553711,False
tile_18729.npy,0.33457464,0.016689718,0.65245956,False
tile_21280.npy,0.3345196,0.015113907,0.6539253,False
tile_20486.npy,0.3344858,0.016348913,0.6526227,False
tile_12634.npy,0.33426106,0.015858628,0.65266347,False
tile_16316.npy,0.33425084,0.016358435,0.65214324,False
tile_17645.npy,0.33424893,0.012459219,0.65603864,False
tile_20488.npy,0.33422247,0.017029611,0.65141535,False
tile_19247.npy,0.33421946,0.013696426,0.6547425,False
tile_14352.npy,0.33421105,0.014261074,0.65416104,False
tile_14909.npy,0.33409786,0.013192524,0.6550032,False
tile_14040.npy,0.33405408,0.013959877,0.6541483,False
tile_20572.npy,0.33401898,0.016040167,0.6519978,False
tile_17286.npy,0.33379492,0.013908935,0.6536809,False
tile_19945.npy,0.33377427,0.012724915,0.6548236,False
tile_12485.npy,0.3337466,0.0113871675,0.65610605,False
tile_20229.npy,0.33366334,0.015765766,0.6515609,False
tile_11791.npy,0.333562,0.012605136,0.65451884,False
tile_13016.npy,0.33354318,0.017761678,0.6493247,False
tile_17343.npy,0.3334968,0.014325354,0.65266824,False
tile_11976.npy,0.33349314,0.012934733,0.65405154,False
